"TOA5","CR300-23666","CR300","23666","CR300-CELL205.Std.10.02","CPU:Testbed_code_site_2.CR300","5761","Table_Acclima"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","Acclima_VWC_5_Avg","Acclima_Perm_5_Avg","Acclima_EC_5_Avg","Acclima_Temp_5_Avg","Acclima_VWC_20_Avg","Acclima_Perm_20_Avg","Acclima_EC_20_Avg","Acclima_Temp_20_Avg","Acclima_VWC_40_Avg","Acclima_Perm_40_Avg","Acclima_EC_40_Avg","Acclima_Temp_40_Avg"
"2022-06-09 13:00:00",42,"Testbed Site 2",39.12561,-96.6388,326,133.2,90.8,7999,21.88,35.32,20.67,0,21.83,50.19,38.11,0,21.8
"2022-06-09 14:00:00",43,"Testbed Site 2",39.12561,-96.6388,326,77.76,52.67,7999,21.61,28.98,16.67,0,21.56,58.27,48.85,7999,21.51
"2022-06-09 15:00:00",44,"Testbed Site 2",39.12561,-96.6388,326,40.12,25.12,2376,21.63,24.56,13.91,0,21.64,153.5,76.13,0,21.58
"2022-06-09 16:00:00",45,"Testbed Site 2",39.12561,-96.6388,326,55.51,36.04,4280,21.63,23.56,15.7,0,21.67,"NAN","NAN","NAN","NAN"
"2022-06-29 13:00:00",0,"Testbed Site 1",39.12561,-96.6388,326,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-29 14:00:00",1,"Testbed Site 1",39.12561,-96.6388,326,20.98,11.14,127.3,36.12,33.36,19.1,477.3,45.8,37.63,22.68,651.3,45.55
"2022-06-29 15:00:00",2,"Testbed Site 1",39.12561,-96.6388,326,21.07,11.2,129.9,36.1,33.37,19.1,483.8,45.37,37.71,22.75,660.8,43.6
"2022-06-29 16:00:00",3,"Testbed Site 1",39.12561,-96.6388,326,20.78,11.03,124.2,31.28,33.81,19.42,493.5,32.4,37.88,22.89,669.7,32.18
"2022-06-29 17:00:00",4,"Testbed Site 1",39.12561,-96.6388,326,21.17,11.19,130.1,30.43,34,19.58,501.7,30.14,37.89,22.91,668.2,30.35
"2022-07-01 13:00:00",0,"Testbed Site 3",39.10367,-96.60065,335,30.8,17.2,256,22.7,34.8,20.2,395,21.5,33.2,18.9,390,20
"2022-07-01 14:00:00",1,"Testbed Site 3",39.10367,-96.60065,335,30.9,17.23,256,22.67,34.77,20.23,396,21.47,33.27,19,391,20.07
"2022-07-01 15:00:00",2,"Testbed Site 3",39.10367,-96.60065,335,30.83,17.17,256,22.73,34.8,20.23,396,21.5,33.23,19,390,20.03
"2022-07-01 16:00:00",3,"Testbed Site 3",39.10367,-96.60065,335,30.87,17.2,257,22.87,34.77,20.27,396,21.5,33.2,18.97,390,20.07
"2022-07-01 17:00:00",4,"Testbed Site 3",39.10367,-96.60065,335,30.9,17.23,258,23,34.8,20.23,396.3,21.53,33.27,19.03,390,20.03
"2022-07-01 18:00:00",5,"Testbed Site 3",39.10367,-96.60065,335,31.1,17.37,261.3,22.97,34.8,20.27,397.3,21.57,33.23,18.97,391,20.03
"2022-07-01 19:00:00",6,"Testbed Site 3",39.10367,-96.60065,335,36.3,21.53,317,22.7,35,20.4,401.7,21.67,33.2,18.97,391,20.07
"2022-07-01 20:00:00",7,"Testbed Site 3",39.10367,-96.60065,335,39.8,24.8,350,22.4,36.87,22,428,21.7,33.27,19,391,20.1
"2022-07-01 21:00:00",8,"Testbed Site 3",39.10367,-96.60065,335,39.9,24.87,349,22,37.57,22.6,440.3,21.8,33.23,19,391,20.03
"2022-07-01 22:00:00",9,"Testbed Site 3",39.10367,-96.60065,335,38.8,23.8,340.7,21.87,37.37,22.43,436.7,21.73,33.27,18.97,391,20.07
"2022-07-01 23:00:00",10,"Testbed Site 3",39.10367,-96.60065,335,38.47,23.47,338.3,21.73,37.17,22.2,434.7,21.63,33.27,19.03,392,20.1
"2022-07-02 00:00:00",11,"Testbed Site 3",39.10367,-96.60065,335,38.17,23.17,336,21.6,37.17,22.23,433,21.6,33.27,19.03,392,20.1
"2022-07-02 01:00:00",12,"Testbed Site 3",39.10367,-96.60065,335,38.03,23.03,334,21.57,37.07,22.1,431.7,21.5,33.23,19.03,391.7,20.13
"2022-07-02 02:00:00",13,"Testbed Site 3",39.10367,-96.60065,335,38.27,23.27,336,21.5,37.03,22.1,431.3,21.5,33.23,18.93,392.3,20.17
"2022-07-02 03:00:00",14,"Testbed Site 3",39.10367,-96.60065,335,40.67,25.67,354.7,21.5,37.6,22.67,437,21.47,33.27,19.03,392,20.17
"2022-07-02 04:00:00",15,"Testbed Site 3",39.10367,-96.60065,335,41.8,26.93,364.3,21.4,38.13,23.13,443.3,21.43,33.3,19.03,392.7,20.13
"2022-07-02 05:00:00",16,"Testbed Site 3",39.10367,-96.60065,335,41.53,26.53,362.3,21.37,38.17,23.17,445.3,21.4,33.73,19.3,395,20.2
"2022-07-02 06:00:00",17,"Testbed Site 3",39.10367,-96.60065,335,41.83,26.9,365.3,21.27,38.23,23.23,446,21.33,34.37,19.8,405,20.2
"2022-07-02 07:00:00",18,"Testbed Site 3",39.10367,-96.60065,335,41.77,26.87,366,21.1,38.4,23.4,446.7,21.3,34.87,20.3,416.3,20.23
"2022-07-02 08:00:00",19,"Testbed Site 3",39.10367,-96.60065,335,40.73,25.73,355.7,21.1,38,23,443,21.27,35,20.33,418,20.27
"2022-07-02 09:00:00",20,"Testbed Site 3",39.10367,-96.60065,335,40.07,25.07,351,21.1,37.93,22.93,441.3,21.2,34.97,20.33,418.3,20.27
"2022-07-02 10:00:00",21,"Testbed Site 3",39.10367,-96.60065,335,39.77,24.73,348.3,21.2,37.8,22.8,439.3,21.17,35,20.37,419,20.23
"2022-07-02 11:00:00",22,"Testbed Site 3",39.10367,-96.60065,335,39.47,24.47,346.7,21.23,37.67,22.73,438,21.17,35.07,20.43,420,20.23
"2022-07-02 12:00:00",23,"Testbed Site 3",39.10367,-96.60065,335,39.27,24.2,346,21.37,37.47,22.53,437,21.1,35.13,20.5,420,20.27
"2022-07-02 13:00:00",24,"Testbed Site 3",39.10367,-96.60065,335,39.07,23.97,345.3,21.63,37.4,22.5,436,21.1,35.17,20.5,421,20.23
"2022-07-02 14:00:00",25,"Testbed Site 3",39.10367,-96.60065,335,38.8,23.73,345,21.9,37.4,22.47,436,21.1,35.17,20.5,422,20.2
"2022-07-02 15:00:00",26,"Testbed Site 3",39.10367,-96.60065,335,38.73,23.73,345.3,22.03,37.43,22.47,436,21.1,35.17,20.5,422,20.2
"2022-07-02 16:00:00",27,"Testbed Site 3",39.10367,-96.60065,335,38.57,23.5,345.3,22.13,37.37,22.43,436,21.17,35.2,20.57,422.7,20.2
"2022-07-02 17:00:00",28,"Testbed Site 3",39.10367,-96.60065,335,38.57,23.5,346,22.3,37.33,22.4,436,21.27,35.23,20.63,423,20.17
"2022-07-02 18:00:00",29,"Testbed Site 3",39.10367,-96.60065,335,38.37,23.37,346.7,22.53,37.33,22.37,436.7,21.3,35.23,20.6,423,20.13
"2022-07-02 19:00:00",30,"Testbed Site 3",39.10367,-96.60065,335,38.27,23.27,347.7,22.77,37.33,22.33,437,21.3,35.27,20.63,423,20.17
"2022-07-02 20:00:00",31,"Testbed Site 3",39.10367,-96.60065,335,38.2,23.2,348,22.7,37.3,22.33,438,21.43,35.3,20.63,423,20.1
"2022-07-02 21:00:00",32,"Testbed Site 3",39.10367,-96.60065,335,38.17,23.17,346.7,22.53,37.3,22.33,438.7,21.43,35.3,20.63,423,20.17
"2022-07-02 22:00:00",33,"Testbed Site 3",39.10367,-96.60065,335,38.13,23.13,345.7,22.37,37.33,22.37,439,21.5,35.33,20.7,423,20.17
"2022-07-02 23:00:00",34,"Testbed Site 3",39.10367,-96.60065,335,38,23,344,22.17,37.23,22.3,439,21.5,35.33,20.67,423.3,20.17
"2022-07-03 00:00:00",35,"Testbed Site 3",39.10367,-96.60065,335,38.07,23.07,342.7,22.07,37.27,22.33,439.3,21.5,35.3,20.67,424,20.13
"2022-07-03 01:00:00",36,"Testbed Site 3",39.10367,-96.60065,335,38,23,341.3,21.87,37.3,22.33,439.3,21.5,35.33,20.67,424,20.17
"2022-07-03 02:00:00",37,"Testbed Site 3",39.10367,-96.60065,335,37.97,22.97,340.7,21.77,37.3,22.37,439,21.5,35.37,20.7,424,20.17
"2022-07-03 03:00:00",38,"Testbed Site 3",39.10367,-96.60065,335,37.9,22.9,340,21.6,37.2,22.27,439.3,21.47,35.33,20.7,424,20.17
"2022-07-03 04:00:00",39,"Testbed Site 3",39.10367,-96.60065,335,37.97,22.97,339,21.53,37.23,22.3,439,21.4,35.37,20.67,424,20.17
"2022-07-03 05:00:00",40,"Testbed Site 3",39.10367,-96.60065,335,37.9,22.9,337.7,21.4,37.3,22.3,439,21.4,35.37,20.7,424.7,20.2
"2022-07-03 06:00:00",41,"Testbed Site 3",39.10367,-96.60065,335,37.87,22.87,337,21.4,37.27,22.27,438.7,21.33,35.37,20.7,425,20.2
"2022-07-03 07:00:00",42,"Testbed Site 3",39.10367,-96.60065,335,37.93,22.93,337,21.4,37.17,22.23,439,21.3,35.37,20.7,425,20.17
"2022-07-03 08:00:00",43,"Testbed Site 3",39.10367,-96.60065,335,37.83,22.83,337,21.5,37.23,22.23,439,21.23,35.37,20.67,425,20.2
"2022-07-03 09:00:00",44,"Testbed Site 3",39.10367,-96.60065,335,37.87,22.87,337.7,21.57,37.27,22.3,439,21.2,35.3,20.67,425,20.17
"2022-07-03 10:00:00",45,"Testbed Site 3",39.10367,-96.60065,335,37.87,22.87,338.3,21.83,37.17,22.27,438.7,21.2,35.33,20.67,425,20.2
"2022-07-03 11:00:00",46,"Testbed Site 3",39.10367,-96.60065,335,37.87,22.87,339.3,22.07,37.23,22.27,439,21.2,35.4,20.7,425,20.17
"2022-07-03 12:00:00",47,"Testbed Site 3",39.10367,-96.60065,335,37.87,22.87,340.3,22.47,37.2,22.27,439,21.23,35.4,20.7,424.3,20.17
"2022-07-03 13:00:00",48,"Testbed Site 3",39.10367,-96.60065,335,37.83,22.87,343,23.07,37.17,22.17,439,21.27,35.33,20.67,424,20.2
"2022-07-03 14:00:00",49,"Testbed Site 3",39.10367,-96.60065,335,37.73,22.8,347,23.63,37.2,22.23,440.3,21.33,35.3,20.7,424,20.2
"2022-07-03 15:00:00",50,"Testbed Site 3",39.10367,-96.60065,335,37.7,22.77,348.3,24,37.2,22.3,441.3,21.47,35.33,20.67,424,20.13
"2022-07-03 16:00:00",51,"Testbed Site 3",39.10367,-96.60065,335,37.73,22.77,349.3,24.17,37.17,22.27,442.3,21.6,35.3,20.7,424,20.2
"2022-07-03 17:00:00",52,"Testbed Site 3",39.10367,-96.60065,335,37.73,22.8,350,24.3,37.2,22.27,443.7,21.77,35.3,20.67,424,20.13
"2022-07-03 18:00:00",53,"Testbed Site 3",39.10367,-96.60065,335,37.6,22.63,350,24.3,37.2,22.27,444.7,21.9,35.27,20.63,424,20.17
"2022-07-03 19:00:00",54,"Testbed Site 3",39.10367,-96.60065,335,37.6,22.67,349.7,24.3,37.1,22.17,446,21.97,35.33,20.63,424,20.17
"2022-07-03 20:00:00",55,"Testbed Site 3",39.10367,-96.60065,335,37.57,22.57,349,24.3,37.07,22.13,447.3,22.1,35.33,20.67,424.3,20.2
"2022-07-03 21:00:00",56,"Testbed Site 3",39.10367,-96.60065,335,37.53,22.6,347,24.03,37.13,22.2,448,22.17,35.3,20.67,425,20.17
"2022-07-03 22:00:00",57,"Testbed Site 3",39.10367,-96.60065,335,37.47,22.57,344,23.67,37.17,22.2,448.3,22.23,35.37,20.67,425,20.27
"2022-07-03 23:00:00",58,"Testbed Site 3",39.10367,-96.60065,335,37.47,22.5,342,23.37,37.07,22.17,449.7,22.33,35.33,20.67,425,20.23
"2022-07-04 00:00:00",59,"Testbed Site 3",39.10367,-96.60065,335,37.5,22.53,340.7,23.23,37.17,22.2,450,22.33,35.33,20.67,425,20.2
"2022-07-04 01:00:00",60,"Testbed Site 3",39.10367,-96.60065,335,37.4,22.43,338.7,23.03,37.23,22.3,449.7,22.23,35.4,20.7,425,20.3
"2022-07-04 02:00:00",61,"Testbed Site 3",39.10367,-96.60065,335,37.43,22.43,336.7,22.93,37.27,22.3,449.3,22.2,35.37,20.7,426,20.33
"2022-07-04 03:00:00",62,"Testbed Site 3",39.10367,-96.60065,335,37.47,22.47,335.3,22.8,37.17,22.23,448.7,22.2,35.4,20.7,426,20.33
"2022-07-04 04:00:00",63,"Testbed Site 3",39.10367,-96.60065,335,37.33,22.4,334.3,22.73,37.17,22.23,448,22.17,35.37,20.7,426,20.4
"2022-07-04 05:00:00",64,"Testbed Site 3",39.10367,-96.60065,335,37.4,22.43,333.3,22.63,37.2,22.23,448,22.1,35.33,20.7,426,20.37
"2022-07-04 06:00:00",65,"Testbed Site 3",39.10367,-96.60065,335,37.33,22.43,332.3,22.6,37.23,22.27,448,22.1,35.4,20.7,426,20.4
"2022-07-04 07:00:00",66,"Testbed Site 3",39.10367,-96.60065,335,37.33,22.43,332,22.5,37.17,22.2,447.7,22.03,35.27,20.67,426,20.4
"2022-07-04 08:00:00",67,"Testbed Site 3",39.10367,-96.60065,335,37.33,22.4,331,22.5,37.13,22.17,446.7,22,35.33,20.67,426,20.4
"2022-07-04 09:00:00",68,"Testbed Site 3",39.10367,-96.60065,335,37.23,22.33,331,22.6,37.1,22.13,446.3,22,35.37,20.67,426,20.47
"2022-07-04 10:00:00",69,"Testbed Site 3",39.10367,-96.60065,335,37.3,22.3,331.3,22.8,37.1,22.13,446,21.97,35.33,20.63,426,20.43
"2022-07-04 11:00:00",70,"Testbed Site 3",39.10367,-96.60065,335,37.17,22.23,332.3,23.07,37.17,22.2,446,22,35.33,20.63,426,20.43
"2022-07-04 12:00:00",71,"Testbed Site 3",39.10367,-96.60065,335,37.13,22.2,333.7,23.47,37.17,22.17,446,22,35.3,20.6,426,20.43
"2022-07-04 13:00:00",72,"Testbed Site 3",39.10367,-96.60065,335,37.23,22.3,336.7,24,37.13,22.17,446,22,35.27,20.63,426,20.5
"2022-07-04 14:00:00",73,"Testbed Site 3",39.10367,-96.60065,335,37.2,22.27,340,24.53,37.17,22.2,446.7,22.1,35.3,20.63,426,20.5
"2022-07-04 15:00:00",74,"Testbed Site 3",39.10367,-96.60065,335,37.17,22.2,342,24.9,37.17,22.2,447.7,22.2,35.3,20.63,426,20.47
"2022-07-04 16:00:00",75,"Testbed Site 3",39.10367,-96.60065,335,37.07,22.13,343,24.97,37.1,22.17,448.3,22.33,35.37,20.7,426,20.53
"2022-07-04 17:00:00",76,"Testbed Site 3",39.10367,-96.60065,335,37.07,22.1,343,24.97,37.17,22.17,449.7,22.47,35.3,20.63,426,20.5
"2022-07-04 18:00:00",77,"Testbed Site 3",39.10367,-96.60065,335,37.1,22.1,343,25.17,37.1,22.17,450.3,22.57,35.3,20.6,426,20.5
"2022-07-04 19:00:00",78,"Testbed Site 3",39.10367,-96.60065,335,36.9,22,343.3,25.2,37.2,22.2,451,22.7,35.27,20.63,426,20.47
"2022-07-04 20:00:00",79,"Testbed Site 3",39.10367,-96.60065,335,37.03,22.1,343,25.03,37.17,22.23,452.3,22.83,35.2,20.57,426,20.57
"2022-07-04 21:00:00",80,"Testbed Site 3",39.10367,-96.60065,335,37,22.07,342.3,24.8,37.17,22.23,453,22.9,35.2,20.53,426,20.6
"2022-07-04 22:00:00",81,"Testbed Site 3",39.10367,-96.60065,335,36.93,22.03,341,24.63,37.2,22.23,453.7,22.93,35.27,20.6,426,20.6
"2022-07-04 23:00:00",82,"Testbed Site 3",39.10367,-96.60065,335,36.97,22.07,339.7,24.4,37.13,22.17,454,23,35.3,20.6,426,20.6
"2022-07-05 00:00:00",83,"Testbed Site 3",39.10367,-96.60065,335,36.9,22,338.7,24.1,37.17,22.23,454,23,35.23,20.57,426.7,20.6
"2022-07-05 01:00:00",84,"Testbed Site 3",39.10367,-96.60065,335,36.93,22.03,337,23.93,37.17,22.23,454,23,35.3,20.63,427,20.63
"2022-07-05 02:00:00",85,"Testbed Site 3",39.10367,-96.60065,335,36.83,21.93,335.7,23.73,37.1,22.13,454,22.93,35.27,20.6,428,20.67
"2022-07-05 03:00:00",86,"Testbed Site 3",39.10367,-96.60065,335,36.9,22,334.7,23.57,37.1,22.13,453.3,22.9,35.27,20.6,428,20.7
"2022-07-05 04:00:00",87,"Testbed Site 3",39.10367,-96.60065,335,36.87,21.97,333.7,23.37,37.13,22.17,453,22.83,35.27,20.63,428,20.73
"2022-07-05 05:00:00",88,"Testbed Site 3",39.10367,-96.60065,335,36.83,21.93,332.7,23.27,37.13,22.17,452.7,22.8,35.3,20.6,428,20.77
"2022-07-05 06:00:00",89,"Testbed Site 3",39.10367,-96.60065,335,36.83,21.93,331.7,23.13,37.1,22.17,452.7,22.77,35.23,20.53,428,20.8
"2022-07-05 07:00:00",90,"Testbed Site 3",39.10367,-96.60065,335,36.77,21.9,331,22.97,37.17,22.17,452,22.7,35.27,20.6,428,20.8
"2022-07-05 08:00:00",91,"Testbed Site 3",39.10367,-96.60065,335,36.7,21.87,330,23,37.2,22.2,451,22.63,35.23,20.57,428,20.8
"2022-07-05 09:00:00",92,"Testbed Site 3",39.10367,-96.60065,335,36.77,21.9,331,23.2,37.13,22.17,450.7,22.57,35.27,20.6,428,20.8
"2022-07-05 10:00:00",93,"Testbed Site 3",39.10367,-96.60065,335,36.73,21.87,331.3,23.43,37,22.1,450,22.5,35.2,20.5,428.3,20.8
"2022-07-05 11:00:00",94,"Testbed Site 3",39.10367,-96.60065,335,36.7,21.83,332.7,23.7,37.1,22.1,450,22.53,35.23,20.57,428,20.8
"2022-07-05 12:00:00",95,"Testbed Site 3",39.10367,-96.60065,335,36.73,21.83,335,24.13,37,22.07,450,22.53,35.3,20.63,428,20.8
"2022-07-05 13:00:00",96,"Testbed Site 3",39.10367,-96.60065,335,36.67,21.8,338,24.83,37.1,22.1,450,22.57,35.17,20.53,428,20.83
"2022-07-05 14:00:00",97,"Testbed Site 3",39.10367,-96.60065,335,36.63,21.8,341.7,25.43,37.07,22.1,450,22.67,35.23,20.57,428,20.83
"2022-07-05 15:00:00",98,"Testbed Site 3",39.10367,-96.60065,335,36.67,21.8,344.7,25.9,37.07,22.13,451,22.77,35.17,20.53,428,20.87
"2022-07-05 16:00:00",99,"Testbed Site 3",39.10367,-96.60065,335,36.6,21.77,345.3,25.9,37.07,22.1,451.7,22.93,35.2,20.53,428,20.87
"2022-07-05 17:00:00",100,"Testbed Site 3",39.10367,-96.60065,335,36.57,21.7,345.3,25.97,36.93,22.03,453,23.03,35.2,20.5,428,20.9
"2022-07-05 18:00:00",101,"Testbed Site 3",39.10367,-96.60065,335,36.47,21.57,346,26.03,37.07,22.1,454,23.3,35.2,20.53,428,20.9
"2022-07-05 19:00:00",102,"Testbed Site 3",39.10367,-96.60065,335,36.47,21.63,346.7,26.1,37,22.07,455,23.37,35.17,20.5,428,20.93
"2022-07-05 20:00:00",103,"Testbed Site 3",39.10367,-96.60065,335,36.57,21.7,347,26.03,37.03,22.1,456.3,23.5,35.2,20.53,428,20.9
"2022-07-05 21:00:00",104,"Testbed Site 3",39.10367,-96.60065,335,36.53,21.63,346.7,25.83,37.03,22.1,457,23.53,35.13,20.47,429,20.97
"2022-07-05 22:00:00",105,"Testbed Site 3",39.10367,-96.60065,335,36.5,21.63,345.3,25.6,37.13,22.2,458,23.6,35.23,20.57,429,21
"2022-07-05 23:00:00",106,"Testbed Site 3",39.10367,-96.60065,335,36.5,21.63,344.3,25.33,37.03,22.07,458.7,23.67,35.2,20.53,429,21
"2022-07-06 00:00:00",107,"Testbed Site 3",39.10367,-96.60065,335,36.4,21.57,343.3,25.13,37.03,22.1,458.7,23.63,35.2,20.5,429,21.03
"2022-07-06 01:00:00",108,"Testbed Site 3",39.10367,-96.60065,335,36.43,21.57,342,24.93,37.1,22.17,458.7,23.67,35.2,20.57,429,21
"2022-07-06 02:00:00",109,"Testbed Site 3",39.10367,-96.60065,335,36.53,21.67,341,24.83,37.1,22.13,458.7,23.6,35.2,20.53,430,21.07
